Serial No.,Course Type,Student ID,Student Name,Program,Batch,Period,Enrollment Date,Primary Faculty,Subject Code / Name,Section
2647,REGULAR,f930061e8bd8f65a987a0dffcb1c6331cbba922dd73332f29aec71a3a761c235,e033e053fbc1640294d7a02e21262ab855b32ad58ffef50f90e748b43fafb7e5,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],25/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2648,REGULAR,973caf52348c643922484d48a224512eabcdd09aaf22ed3155788ad952eef4da,f90522b9a02fac2c444dffb88edff61d1876bd2571ad272c02dd6affeb5c0110,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2649,REGULAR,6c2348e21646e33cd6984f0e04e8f22b75d6dbcfa464148a9de0c8353547689e,b6a7bc79f0a75bb11189aff83115ed62a1cc7cbb04d2ded3e2d7483c6fab6fb5,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2650,REGULAR,c80b527dee3ce50c15a00dc1329df7ecc7b6c5480bc81c1e09d7f5276b43a260,907b2fbe0217313e55623c0ae9638404dcb15eda11bd7b2f976346c023a7e9a0,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2651,REGULAR,189384ca82c2ac4bb3ade1bd1b27b413205a8464f5198b35b722715beb0e8c98,3ae15b990a681558ef2d06e7bcfef5088a9b87a385f9bf08f4393e597c9b7b86,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2652,REGULAR,01b4a3fde2eb25620fb244d5f3d43e44b230df8327fb9e5d5456c12477999dc9,cb28628e06f533816cd96e5d703fd462bae0080e15fc0b107f54b16e7af68a4e,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2653,REGULAR,64c6c0f9869d167ba3dd05a8df5ccf40046d253af25909657e1d6e7b0d1b92c3,b098587d1d99a5da97e8b54306dd92bab3418fd205a0ea903ed4ee00fd85db80,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2654,REGULAR,0026a70b092af4c1b78d2fc71b7ba553ca970885f8af8478ce531dcf6ef54787,2bd3e022384714a6f74d6e97e8dc0bf548c3d12ffb2d2b9038df5c6a1b63e944,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2655,REGULAR,cbf8f4152f51f6ad0f444b3a32e68c6263dbdbec9a2e8eff875978be308ffa69,8302e082317f36691983cd68f869e647e527858fe2ed6f6dcad649968c0cb13b,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2656,REGULAR,442b7f76360e4b555b1ef0094c7c1ab66a3b9580a041e54414856d49128a3c1c,1c1c20c59acf7b5fa8324afefe5dee206417685bf2c0fb855c245763c6308ade,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2657,REGULAR,2fa555e7b3e530d040672da5a8f69b482033103c9e453182c653d1d9aab0d357,e9b94ec8ea77c4da436577210373efc8d580c8b661247d126e5059411be53f45,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2658,REGULAR,879754d1af34ea0569468f8f9bd76813608ff5fef919f2a83d63764223389311,67e8488c1b19ca48b721393bf8fa28519ac1e5210026aca08e789f9262aed106,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],02/08/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2659,REGULAR,8d06f7c602e7606643d43f3409656225de0a8ea7e48e7017735ea175ab1e80aa,2af7c32f84b155710f8ac547fa57f3b14014a3883c52e5d0d77c8dd005eee08a,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],26/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2660,REGULAR,55c648663e38a3ac9ed331bb3973e3e5974d7943bece7356d39a31d2323fc921,510f5b3de1e365842ae2701f63660a1dc97a11ebb3ca89bc3cadafdf47474403,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2661,REGULAR,ae7d2196a2bdd4bdb9c26434bc1f1b21b12d6cbf08904511c91fd5042ef647c5,e9b22604e2121f3646c4c1e6b34420485561dbaf6cb301303b2b85f8224e95fb,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],24/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2662,REGULAR,4e821a205994710d7e2be5c69c782a684d945e7472b9e38030b3bcd404c493a3,8625e6c7f46fed78f729fd7822acb7ac78c3c61c78b4d8c5ec86f6e338b95684,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],02/08/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2663,REGULAR,7834cc1d14d16d7756c5a9f34592821753559e57aa0b7f8d6ea5d0b8a08212fb,dc4ec50aa5d2c0b9bbe1dd3412b7638e1adcc3cb06c0a3dc296749cd6f875f10,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2664,REGULAR,a799aae7d1acd36b782ba11149b39c01a9761a6c0ec08c9161125ff4560dc54a,c8274a18c3dbbde7d30497c241445e514936796443124b949f29fdb56e80cbbb,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],25/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2665,REGULAR,b09a8d3cf40014794643c5b239e488d127088d6670fb87610a82b3dd8864756c,1f2717a0faa6dd248fcce91eca92f3b5d3e2ccff52586c57cf3571ed1df1608f,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2666,REGULAR,fe352dce3ed62983fcfa93a18905e1370b5cfd9347b27a26032784c0572bf043,f81b0d622e5c90473898c21d4872f95a85f5d8ca4805bcf8f54eca8304211620,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2667,REGULAR,b1b0409fb89668b39e68b338f9dae171681c862a5b878e972ff834b3c570e7d9,96238890b4f27facd93f68ee052b06451968d113667a04e833ca6c3c37792391,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],02/08/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2668,REGULAR,886d42636a6458ac52fb60789bcf38b739ec51d68e215a1407eb598c37b372b6,503f03cc60713c39ee855c3a88f5170d0b168f5db1ce20c4b7fcd2298f954d60,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],02/08/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2669,REGULAR,bbea4d0f4f0151ce4c258a07ea1a0ea3a14922356a29699f287ff284dd9911dd,d69933c7bd6df3868b9e3e0d0890cf4b79d9519e92555e7392a88ec1306d9d14,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],04/08/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2670,REGULAR,1994f6f7ab4170bef95540108ec5ce8fdd9796118adda03ee25f7cb1c516844d,10f966699a6de1f5d08d2c070e88f70d40329193b1ebb2419e6c76b8e1894e1f,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],23/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2671,REGULAR,3cd4d8d703dae9d0430ecb31999d3705e10d3d14a2614cfc704d285becc3fdb6,81dd94f22657446c89215f57ee99a7fc8c90efea1e42c0291750c20ae741e06f,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2672,REGULAR,21702ec9f2caa41cb20c51d61886078307a93b392db1590fcf30e2842a137490,4c5b0487086b09b08e50a7c8da3d2dd24b986896e628693c75576114942c2e49,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],23/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2673,REGULAR,bc108464ca75a109a8c5e6e072dd0aa935d7f90bb02b9597775c026b66028920,a11391c51821201d9f70d53f6d531806c4720ff8ccafe989269c85b7b7cdd8af,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2674,REGULAR,eb56ee8db74cd7c1f9fb79c68260c1aa8a48a484add6382544e1d46227453367,4b87c0d49d6026e0a7743aa2be813607a76db6d5b968c36446541b1ed32f0532,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2675,REGULAR,e7348c1bb0fbf551840555c9a1bce2ef257622d38a62cf5bdc6dacf9ba50f3af,acabc6dee752ca7e255715288e8f6ace2c7a04f32952daccb812b350ed1d0ae3,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2676,REGULAR,0f6be356e2076f7457a0b350941bf8b6d447c32f6ed0d4b14eb2f30575f14bc7,5b081f1a39bb497dd8b9645c2b86a19ec905cbf176d8be0be88fcfb6dbfcc7c0,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2677,REGULAR,1b10a887aac6ee70c0d47a5509e507f0289f7c49d849bf56d8e0d8ac2311a4f9,6ac8db13c6c077341c167c1957035e3040b9bf6de22f0c46d1085c92f2ada0f7,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],28/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2678,REGULAR,49b3fcc704371020293931dda30bd50dd86e79dca681142d6e587495a94d1b6a,c68f64d2b6bd68cacccf9ec581e5b96366323fc2e17f04ee4fb47e7f15661b8d,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],26/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2679,REGULAR,f6a03670b323262f4a121ce3ac1724ebe8637cea3878f8bd74920481c3e01e12,e69b217def129df426e44929772b9c4463ebc3a06f761e6363a3b657db162d1a,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2680,REGULAR,d780d1d3c5b837af41d86ce44404dc3d57b72e9debc5aec210fe21ad50644d61,fe5fd87854f75aab40386c16d88beb8299580faed46d09bac5a846f868d0c52d,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2681,REGULAR,bdebe9ed94ad37016d9c58f3f6b314485ef7cc78a25b983606d79a33ae4a4b6f,c4ad92fd1be6cb910421e52aa76a6ada3ad3899620fd686fdc486ec9b3318c50,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2682,REGULAR,59f4e59d1a3cb1b148d097bca61099ce4ea9062556c55d9a38a307bd433bddd4,ee764e9d41ed48feca189b31d19a5f8c58ad02696337734e63f6130517c7bdb7,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],29/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2683,REGULAR,3ef315056fc3d73ef343a051cefa7a6e8e99f76068d27a81a4699369105c9623,040178247d770418a82066a6baa17bf2e31f80bcc72ed9236b9bd4e127990e5c,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2684,REGULAR,665a1e75f26fe33f394e6de1dc6a2c63a697728b5d9023f38e114363402bbc6b,d316ff9bfff086c4a94e3792cadf6b904e7e717618aac2affb6c7109b67f656c,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2685,REGULAR,207f89dc24badc5dd13ab2df384a7727a11e191b5fb19f1cb099e06b2f609bc3,ba4510a6ce6739dc703532c3688ad8d3de993acb4400af84bf1ba15b7081e6de,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2686,REGULAR,5ca57be16a0a8f35cf6d40c9273eb60de2618dd758b84858fd45e0e5bc8ef63d,a12abe39750118b22dca4fe008558e283a9f15a17ea48d749e848f410f53b343,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,06/08/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2687,REGULAR,b8738af49324b6ae248d6bffc588c2a50d7e05a86655509248aded3519ecfbbb,a58df0e50b0cd29d1bd00a840244d6b98840b219eb988dbad299c7c22b0937d9,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,25/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2688,REGULAR,d24cc427daa713946b7186bd721e6c2a33db780dc2b6eca491909b350227ac7a,f6b24c7f44430d1bb368e69cce0b0bda755001228916064827d7e65742e6d67a,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,02/08/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2689,REGULAR,068b3949303317cf230f7d66cb7158a093b3add302122f12fe2e42490465d8a2,e4fbc2c46bf00390d3f9a71b5924593c74a1befed2a634972557caf0d7fb5491,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,24/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2690,REGULAR,79180b62c431514bb36af148eb911d5dbb2a8d432cd7b381f3902b0e217a9c3f,c227db195eb8aefe6169a0cc2b41b7a0d7cd3dd0e8ac66a762a3e97a32af22ac,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,24/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2691,REGULAR,2cec9f7e3a4bfeaead296301912f7d98771c561b5ce29221ccf09b026cc9cf10,c401a589a0659fe078dcfc5142e5e530c199b86aaf73f3ea33ae9174d954da17,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2692,REGULAR,653d4d0a7e6b57c1311939db71bb9db9b1a0bfe67051deee71c72a068068765b,b3c8d4c3aedc364f667bff624b71fbcb7fcca72e5562d9091ce659a952dc6334,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,25/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2693,REGULAR,eb33989af9668a2d5c788428e70d083cfd28d7b7c2c373d080776cc1e0802c47,28affa11968d0b55308cea0c2836f154a1296208b430035a940b9e91ea01aa67,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2694,REGULAR,2cc97f414d046be057ee5827a1c70cb3d6c08edda17d2ed30804ed110a16f31e,06757fd70a6f3464fc74d24e994794ffa70f571c2aaebec44268e73055322a34,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2695,REGULAR,ab59c4d4e732e0e063d7e795664fc2c996a3e64f1a19e2e9a5c860612f3a779c,e68a302c8efbfeba2d074326a57e84ffd8b852432daac3edbef0af952b094695,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,25/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2696,REGULAR,beb4de31e553fdc7cf6b8cf89bb57379fb9017be71fb258856b97d2174912d76,c045b494249f1dc9771539802954c275f3aa686cf0b4b210a5d72805aaf34b9d,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2697,REGULAR,03bb38ce80a1c174d1269011950996b62eaf620d06be5fe20f9944efda4c4bf8,8430a9d971cd055b8eec704e202ae8d345e2d221a76baf8162742b11ad31a276,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2698,REGULAR,b226bbb46cfb78ec1488362c5c0d8a4a7927ddc3de0e080c2f90d8fe70b76754,241bfc59cde37a97204b7c5984c1eab7d4f8226886a7d7bfd7d3ce9bf0b2d708,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,25/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2699,REGULAR,f7c9723baeef1d903452b7622033c0863b57f98c0bd91ef9911fc1b64efc00ec,7907a7380506c12c2410c282528dc1443743a9ceddb25c214d006464b3382867,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,31/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2700,REGULAR,72f0ca4408b755112bb55d6dc8866cd942aac599af4adf494b85bbbf713eb60c,0fcf9652f440970d579cfc3483ad1c900be00033ae0e52d10ccfe2b428cef71e,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2701,REGULAR,a4148200f6220a18efec34303593e2b54111b5aed55f6a145d68a6a85015b74b,627134a99acd2284db39dbfa96c803b0f477701f0c88e8d5b532e8ce45e63522,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,29/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2702,REGULAR,3bcc2aedb68fd77fefe59aaa52b9eb791bd9eec2eb5220c677fd512a9b919fd0,e6ee98dfe9260f7fa0e4e7d15e4c6e7c89db1bf4c8c756cf50f01ce4a4202769,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,29/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2703,REGULAR,8a25dbad98bece0d5cd1d7d958c7bde8c292ffa282c78d718194f358e69708b6,05d94a44582e6b704f1763e38b2b580f1440e0e78050314199d78ce03e39047f,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,30/07/24,Jaya Sreevalsan Nair,DAS 732/Data Visualization,T1-24-25-DAS 732
2704,RE/PE/THESIS,d26582b9a450197b81821b15f14e34a919cb2bb270128009c10fa08d577c83f8,c7acec0096ded7caaca0d6bd92019b20975c8da52e53a21a1b0a885c8510bb32,Integrated Master of Technology CSE,2021-26 iMtech,Term I [2024-25],31/07/24,V Sridhar,DAS 801/Project Elective,T124-VS-DAS801
2705,RE/PE/THESIS,d26582b9a450197b81821b15f14e34a919cb2bb270128009c10fa08d577c83f8,c7acec0096ded7caaca0d6bd92019b20975c8da52e53a21a1b0a885c8510bb32,Integrated Master of Technology CSE,2021-26 iMtech,Term I [2024-25],31/07/24,Amit Prakash,DAS 802/Reading Elective,T124-AP-DAS802
2706,REGULAR,931d174b83805f2362e7c06a77f786c09d5f3c6ffc9e4dbea8e8b1c694df5079,c536240bf69342507ab94531dd7942efe12d20037a1da532a985d527971fb1c5,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,"Jaya Sreevalsan Nair,V Sridhar",DHS 301/Data Analysis and Visualization,T1-24-DHS301
2707,REGULAR,47b19531cb9dd0dfedac68573bffd86a8b1964cc688812d67e464c7c95dc97f5,53c384c4661ef0650877873790d02323c718cc763f4e7c6bb1db30c17732bbc4,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,"Jaya Sreevalsan Nair,V Sridhar",DHS 301/Data Analysis and Visualization,T1-24-DHS301
2708,REGULAR,c7c2b26daa8fe05b84a4e244a81d583e9d33a53b65d9d55146ae17f6c639c787,c925568ba812bb7b23ee0b0aa6f35d3d51246aa96de166d0df655aae75e8e8a3,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,"Jaya Sreevalsan Nair,V Sridhar",DHS 301/Data Analysis and Visualization,T1-24-DHS301
2709,REGULAR,6f85e404221f5478de48d42d042841f50bce79b932f1ae40151d869039ce6d78,1620806c1dfcb222649dfbe728fab23d045a5cd345fb633c481d9a7536ef879e,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,"Amit Prakash,V Sridhar",DHS 302/Information Economics and Product Finance,T1-24-DHS302
2710,REGULAR,931d174b83805f2362e7c06a77f786c09d5f3c6ffc9e4dbea8e8b1c694df5079,c536240bf69342507ab94531dd7942efe12d20037a1da532a985d527971fb1c5,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,"Amit Prakash,V Sridhar",DHS 302/Information Economics and Product Finance,T1-24-DHS302
2711,REGULAR,47b19531cb9dd0dfedac68573bffd86a8b1964cc688812d67e464c7c95dc97f5,53c384c4661ef0650877873790d02323c718cc763f4e7c6bb1db30c17732bbc4,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,"Amit Prakash,V Sridhar",DHS 302/Information Economics and Product Finance,T1-24-DHS302
2712,REGULAR,c7c2b26daa8fe05b84a4e244a81d583e9d33a53b65d9d55146ae17f6c639c787,c925568ba812bb7b23ee0b0aa6f35d3d51246aa96de166d0df655aae75e8e8a3,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,"Amit Prakash,V Sridhar",DHS 302/Information Economics and Product Finance,T1-24-DHS302
2713,REGULAR,6e2fb857a6d034e72b4c9fd44ea92766ac2be895938bef76b16fc2200b24859c,37246fba22c111141d5a4c8653a2448d9e3e22c75253f995281a68babe608e40,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2714,REGULAR,8098e0c9f721790c489c5d74c63a23b0b23f861f3ad1284c3a2d223e53a2c733,8fbd0b8b494b775620fbec7b4dd5e08bc15c0742c3763152c28f6884769dc265,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2715,REGULAR,bcb767b59f387793b712a80b03bff306ab668a50e7a33c522262402fba3f8ffe,f0a89d5b9c00e14dbccfde099ab494e73e7b7832abdacc8b70722a8a3fea8129,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2716,REGULAR,55a3af0e887c3fdac692fb14bdb2081d9f628da5a2a8b3649c7046285963774c,f345cbb94942597a95ce997437598eb5185a40ac15e1a21fb03d3df2e5e561fa,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2717,REGULAR,b88dfb139cfa04696cafcc5a181053275a16960800ae24bc04260bac4c3e3b78,5220f9d1a1acaada28364809f77b139ca9e2bb94a64e5641bc8250753f216fee,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2718,REGULAR,ec4fae2d75242d97e70a83697c57fe7e89490f6d21b0a6bcbe3a7f1c4fee483b,c1eae1a545c992f5f11ad6aecc7f8fe18fcb55714e5bda1e518cfafb15f2e809,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2719,REGULAR,54f3e881e40d17a337fe171ff7eeaff882443dbaba055ec1bb49b98e575d594d,e20f1b143554b2e7de9cbf74b67d980ea9bff6bb137a9650e931f08b6ebb1a5e,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2720,REGULAR,6f85e404221f5478de48d42d042841f50bce79b932f1ae40151d869039ce6d78,1620806c1dfcb222649dfbe728fab23d045a5cd345fb633c481d9a7536ef879e,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2721,REGULAR,b30577363c7a8dee06019988d4900f62e5cf6eaa19556532d9cd611153cb904d,be3acdf8a9a950dd160ceb84a58c776920a5116197e4b8260dc7f8cfb66635cf,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2722,REGULAR,4a13aaf58eddae0f6d4789f848e82eac38596eaf38e674bb5d9cbc3242131270,4e0019a6cbe1510bfa9f902e690f1797220cb944db8948c8efbf56bec17c28e0,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2723,REGULAR,9968b7a8460dbcea88ecd59f90e141d3cd9c6030a8d4964e053522879486d88c,8df532bfb268ec3ef5bef5d592701f4f441f34808c20bb5baabb2cd7c616e24c,Master of Science Digital Society,2023-25 MScDT,Term I [2024-25],07/08/24,Laxmi Gunupudi,DHS 303/Software Product Management,T1-24-DHS303
2724,REGULAR,931d174b83805f2362e7c06a77f786c09d5f3c6ffc9e4dbea8e8b1c694df5079,c536240bf69342507ab94531dd7942efe12d20037a1da532a985d527971fb1c5,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Preeti Mudliar,DHS 304/User Research,T1-24-DHS304
2725,REGULAR,47b19531cb9dd0dfedac68573bffd86a8b1964cc688812d67e464c7c95dc97f5,53c384c4661ef0650877873790d02323c718cc763f4e7c6bb1db30c17732bbc4,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Preeti Mudliar,DHS 304/User Research,T1-24-DHS304
